harvest_year,strip,section,plot,section_1926-67,fertilizer_code,cropping,year_of_wheat,previous_crop,fym_factor_level,fym_applied,fym_date,castor_meal_factor_level,castor_meal_n_applied,castor_meal_date,n_factor_level,n_timing,autumn_n_kg/ha,autumn_n_date,spring1_n_kg/ha,spring1_n_date,spring2_n_kg/ha,spring2_n_date,spring3_n_kg/ha,spring3_n_date,total_fertilizer_n_amount,p_factor_level,p_amount,p_date,k_factor_level,k_amount,k_date,na_factor_level,na_amount,na_date,mg_factor_level,mg_amount,mg_date,survey_date,Aethusa cynapium,Agrostis gigantea,Alopecurus myosuroides,Anagallis arvensis,Aphanes arvensis,Arenaria serpyllifolia,Atriplex patula,Avena fatua,Hordeum vulgare,Bromus commutatus,Bromus secalinus,Capsella bursa-pastoris,Cerastium fontanum,Chenopodium album,Cirsium arvense,Convolvulus arvensis,Elymus repens,Equisetum arvense,Euphorbia exigua,Fallopia convolvulus,Fumaria officinalis,Galeopsis tetrahit,Galium aparine,Galium tricornutum,Geranium dissectum,Juncus bufonius,Lamium purpureum,Lathyrus pratensis,Legousia hybrida,Lithospermum arvense,Medicago lupulina,Minuartia hybrida,Myosotis arvensis,Odontites verna,Papaver argemone,Papaver rhoeas,Poa annua,Poa trivialis,Polygonum aviculare,Ranunculus arvensis,Rumex obtusifolius,Scandix pecten-veneris,Senecio vulgaris,Sinipas arvensis,Sisymbrium officinale,Sonchus arvensis,Stellaria media,Trifolium sp.,Tripleurospermum inodorum,Tussilago farfara,Umbelliferae,Urtica dioica,Valerianella dentata,Veronica arvensis,Veronica hederifolia,Veronica persica,Veronica sp.,Vicia Fabia,Vicia sativa,Viola arvensis,sow_date,harvest_date,cultivar,total_grain,cleaned_grain,straw,%_weed_seeds,weed_seed_weight,notes_id
1997,13,8,13\8,VA,N2PK,winter wheat,3.000,winter wheat,nil,0,*,*,*,*,N2,mid_spring,0,*,0,*,96,1997-04-11,0,*,96,P,35.000,1996-09-25,K,90,1996-09-25,nil,0,*,nil,0,*,*,2.000,0.000,25.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,12.000,0.000,25.000,0.000,0.000,9.000,0.000,0,6.000,0.000,0.000,0.000,0.000,1.000,0.000,23.000,0.000,0.000,0.000,0.000,1.000,0.000,12.000,0.000,0.000,22.000,11.000,1996-10-15,1997-09-01,Hereward,3.960,*,*,*,*,1
1997,14,8,14\8,VA,N2PKMg*,winter wheat,3.000,winter wheat,nil,0,*,*,*,*,N2,mid_spring,0,*,0,*,96,1997-04-11,0,*,96,P,35.000,1996-09-25,K,90,1996-09-25,nil,0,*,Mg*,30,1996-09-25,*,2.000,0.000,25.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,1.000,0.000,0.000,6.000,0.000,25.000,0.000,0.000,6.000,1.000,0,3.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,25.000,9.000,1996-10-15,1997-09-01,Hereward,4.190,*,*,*,*,1
1997,15,8,15\8,VA,N5PKMg,winter wheat,3.000,winter wheat,nil,0,*,*,*,*,N5,mid_spring,0,*,0,*,240,1997-04-11,0,*,240,P,35.000,1996-09-25,K,90,1996-09-25,nil,0,*,Mg,0,*,*,1.000,0.000,25.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,1.000,0.000,0,1.000,0.000,0.000,0.000,0.000,22.000,0.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,1996-10-15,1997-09-01,Hereward,3.800,*,*,*,*,"1, 38"
1997,16,8,16\8,VA,N6PKMg,winter wheat,3.000,winter wheat,nil,0,*,*,*,*,N6,mid_spring,0,*,0,*,288,1997-04-11,0,*,288,P,35.000,1996-09-25,K,90,1996-09-25,nil,0,*,Mg,0,*,*,14.000,0.000,25.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,18.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,0.000,0.000,17.000,0.000,1996-10-15,1997-09-01,Hereward,3.970,*,*,*,*,"1, 38"
1997,17,8,17\8,VA,N0+3 1/2[PKMg],winter wheat,3.000,winter wheat,nil,0,*,*,*,*,N0+3,mid_spring,0,*,0,*,144,1997-04-11,0,*,144,1/2 P,17.500,1996-09-25,1/2 K,45,1996-09-25,nil,0,*,1/2 Mg,0,*,*,7.000,0.000,25.000,0.000,14.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,2.000,0.000,0.000,5.000,0.000,25.000,0.000,0.000,2.000,3.000,0,0.000,0.000,0.000,0.000,0.000,6.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,2.000,3.000,0.000,0.000,25.000,0.000,1996-10-15,1997-09-01,Hereward,4.640,*,*,*,*,6
1997,18,8,18\8,VA,N1+3 1/2[PKMg],winter wheat,3.000,winter wheat,nil,0,*,*,*,*,N1+3,autumn_&_spring,48,1996-09-26,0,*,144,1997-04-11,0,*,192,1/2 P,17.500,1996-09-25,1/2 K,45,1996-09-25,nil,0,*,1/2 Mg,0,*,*,6.000,0.000,25.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.000,0.000,2.000,0.000,0.000,7.000,0.000,25.000,0.000,0.000,0.000,0.000,1,0.000,0.000,0.000,0.000,0.000,7.000,0.000,12.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.000,5.000,1996-10-15,1997-09-01,Hereward,5.130,*,*,*,*,6
1997,19,8,19\8,VA,(C) ,winter wheat,3.000,winter wheat,nil,0,*,(C) ,0.000,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,*,1.000,0.000,25.000,0.000,25.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.000,0.000,25.000,7.000,0.000,19.000,0.000,25.000,0.000,0.000,7.000,1.000,0,4.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,1.000,0.000,6.000,0.000,0.000,10.000,17.000,1996-10-15,1997-09-01,Hereward,2.090,*,*,*,*,1
1998,21,8,21\8,VA,FYM N2,winter wheat,4.000,winter wheat,FYM,35,1997-10-14,*,*,*,N2,mid_spring,0,*,0,*,96,1998-03-24,0,*,96,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,*,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,16.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0,2.000,0.000,0.000,0.000,0.000,25.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.000,0.000,1997-10-15,1998-08-16,Hereward,2.740,2.370,*,13.504,0.370,45
1998,22,8,22\8,VA,FYM,winter wheat,4.000,winter wheat,FYM,35,1997-10-14,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,*,0.000,0.000,25.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,19.000,0.000,0.000,0.000,0.000,0,21.000,0.000,0.000,0.000,0.000,16.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,1997-10-15,1998-08-16,Hereward,1.740,0.940,*,45.977,0.800,46
1998,3,8,3\8,VA,Nil,winter wheat,4.000,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,*,0.000,0.000,25.000,0.000,24.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,10.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,17.000,0.000,24.000,25.000,0.000,10.000,0.000,25.000,0.000,0.000,0.000,7.000,0,9.000,0.000,0.000,0.000,0.000,0.000,0.000,24.000,0.000,0.000,0.000,10.000,2.000,0.000,0.000,0.000,0.000,22.000,1.000,1997-10-15,1998-08-16,Hereward,1.330,1.030,*,22.556,0.300,*
1998,5,8,5\8,VA,PKMg,winter wheat,4.000,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,P,35.000,1997-10-13,K,90,1997-10-13,nil,0,*,Mg,30,1997-10-13,*,0.000,0.000,25.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,14.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.000,0.000,23.000,0.000,0.000,2.000,0.000,16.000,0.000,0.000,0.000,1.000,0,18.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,24.000,0.000,1997-10-15,1998-08-16,Hereward,0.730,0.280,*,61.644,0.450,"38,39"
1998,6,8,6\8,VA,N1PKMg,winter wheat,4.000,winter wheat,nil,0,*,*,*,*,N1,mid_spring,0,*,0,*,48,1998-03-24,0,*,48,P,35.000,1997-10-13,K,90,1997-10-13,nil,0,*,Mg,30,1997-10-13,*,0.000,0.000,25.000,0.000,23.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,22.000,0.000,0.000,0.000,0.000,21.000,0.000,0.000,0.000,11.000,0,21.000,0.000,0.000,0.000,0.000,2.000,0.000,7.000,0.000,0.000,0.000,0.000,1.000,0.000,6.000,10.000,0.000,24.000,0.000,1997-10-15,1998-08-16,Hereward,1.380,0.940,*,31.884,0.440,"38,39"
1998,7,8,7\8,VA,N2PKMg,winter wheat,4.000,winter wheat,nil,0,*,*,*,*,N2,mid_spring,0,*,0,*,96,1998-03-24,0,*,96,P,35.000,1997-10-13,K,90,1997-10-13,nil,0,*,Mg,30,1997-10-13,*,0.000,0.000,25.000,0.000,23.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,3.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,1.000,11.000,0,20.000,0.000,0.000,0.000,0.000,1.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,12.000,0.000,25.000,0.000,1997-10-15,1998-08-16,Hereward,2.060,1.810,*,12.136,0.250,"38,39"
1998,8,8,8\8,VA,N3PKMg,winter wheat,4.000,winter wheat,nil,0,*,*,*,*,N3,mid_spring,0,*,0,*,144,1998-03-24,0,*,144,P,35.000,1997-10-13,K,90,1997-10-13,nil,0,*,Mg,30,1997-10-13,*,0.000,0.000,25.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,3.000,0,24.000,0.000,0.000,0.000,0.000,21.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,20.000,0.000,1997-10-15,1998-08-16,Hereward,2.250,1.460,*,35.111,0.790,"38,39"
1998,9,8,9\8,VA,N4PKMg,winter wheat,4.000,winter wheat,nil,0,*,*,*,*,N4,mid_spring,0,*,0,*,192,1998-03-24,0,*,192,P,35.000,1997-10-13,K,90,1997-10-13,nil,0,*,Mg,30,1997-10-13,*,0.000,0.000,25.000,0.000,13.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,0.000,0.000,0.000,0.000,0.000,23.000,0.000,0.000,0.000,0.000,0,16.000,0.000,0.000,0.000,0.000,22.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,1.000,0.000,1997-10-15,1998-08-16,Hereward,4.080,4.010,*,1.716,0.070,"38,39"
1998,10,8,10\8,VA,N2,winter wheat,4.000,winter wheat,nil,0,*,*,*,*,N2,mid_spring,0,*,0,*,96,1998-03-24,0,*,96,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,*,0.000,0.000,25.000,0.000,18.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,0.000,0.000,15.000,12.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,0.000,0.000,0.000,0.000,2.000,0.000,21.000,0.000,0.000,6.000,1.000,0,22.000,0.000,0.000,0.000,0.000,0.000,0.000,16.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,16.000,1997-10-15,1998-08-16,Hereward,1.090,1.050,*,3.670,0.040,*
1998,11,8,11\8,VA,N2P,winter wheat,4.000,winter wheat,nil,0,*,*,*,*,N2,mid_spring,0,*,0,*,96,1998-03-24,0,*,96,P,35.000,1997-10-13,nil,0,*,nil,0,*,nil,0,*,*,0.000,0.000,25.000,0.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,12.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,1.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,3.000,0,12.000,0.000,0.000,0.000,0.000,7.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,6.000,1997-10-15,1998-08-16,Hereward,2.280,2.240,*,1.754,0.040,*
1998,12,8,12\8,VA,N2PNa*,winter wheat,4.000,winter wheat,nil,0,*,*,*,*,N2,mid_spring,0,*,0,*,96,1998-03-24,0,*,96,P,35.000,1997-10-13,nil,0,*,Na*,55,1997-10-13,nil,0,*,*,0.000,0.000,25.000,0.000,25.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,0.000,0.000,2.000,3.000,0.000,23.000,0.000,0.000,1.000,0.000,0,15.000,0.000,0.000,0.000,0.000,14.000,0.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,5.000,2.000,1997-10-15,1998-08-16,Hereward,2.070,2.030,*,1.932,0.040,*
1998,13,8,13\8,VA,N2PK,winter wheat,4.000,winter wheat,nil,0,*,*,*,*,N2,mid_spring,0,*,0,*,96,1998-03-24,0,*,96,P,35.000,1997-10-13,K,90,1997-10-13,nil,0,*,nil,0,*,*,0.000,0.000,24.000,0.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.000,0.000,0.000,0.000,0.000,1.000,0.000,20.000,0.000,0.000,0.000,2.000,0,20.000,0.000,0.000,0.000,0.000,1.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,22.000,9.000,1997-10-15,1998-08-16,Hereward,2.890,2.720,*,5.882,0.170,*
1998,14,8,14\8,VA,N2PKMg*,winter wheat,4.000,winter wheat,nil,0,*,*,*,*,N2,mid_spring,0,*,0,*,96,1998-03-24,0,*,96,P,35.000,1997-10-13,K,90,1997-10-13,nil,0,*,Mg*,30,1997-10-13,*,0.000,0.000,25.000,0.000,23.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,9.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.000,0.000,0.000,0.000,0.000,0.000,0.000,23.000,0.000,0.000,2.000,21.000,0,13.000,0.000,0.000,0.000,0.000,9.000,0.000,16.000,0.000,0.000,0.000,0.000,4.000,0.000,3.000,1.000,0.000,23.000,5.000,1997-10-15,1998-08-16,Hereward,2.710,2.480,*,8.487,0.230,*
1998,15,8,15\8,VA,N5PKMg,winter wheat,4.000,winter wheat,nil,0,*,*,*,*,N5,mid_spring,0,*,0,*,240,1998-03-24,0,*,240,P,35.000,1997-10-13,K,90,1997-10-13,nil,0,*,Mg,30,1997-10-13,*,0.000,0.000,25.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,0.000,3.000,0,3.000,0.000,0.000,0.000,0.000,17.000,0.000,19.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.000,0.000,1997-10-15,1998-08-16,Hereward,3.980,3.790,*,4.774,0.190,"38,39"
1998,16,8,16\8,VA,N6PKMg,winter wheat,4.000,winter wheat,nil,0,*,*,*,*,N6,mid_spring,0,*,0,*,288,1998-03-24,0,*,288,P,35.000,1997-10-13,K,90,1997-10-13,nil,0,*,Mg,30,1997-10-13,*,3.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,1.000,0.000,0.000,0.000,0.000,0.000,24.000,0.000,0.000,0.000,1.000,0,0.000,0.000,0.000,0.000,0.000,23.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,0.000,0.000,17.000,0.000,1997-10-15,1998-08-16,Hereward,2.750,2.600,*,5.455,0.150,"38,39"
1998,17,8,17\8,VA,N1+3 1/2[PKMg],winter wheat,4.000,winter wheat,nil,0,*,*,*,*,N1+3,autumn_&_spring,48,1997-10-14,0,*,144,1998-03-24,0,*,192,1/2 P,17.500,1997-10-13,1/2 K,45,1997-10-13,nil,0,*,1/2 Mg,15,1997-10-13,*,1.000,0.000,25.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,1.000,0,1.000,0.000,0.000,0.000,0.000,15.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,3.000,0.000,21.000,1.000,1997-10-15,1998-08-16,Hereward,3.760,3.670,*,2.394,0.090,6
1998,18,8,18\8,VA,N0+3 1/2[PKMg],winter wheat,4.000,winter wheat,nil,0,*,*,*,*,N0+3,mid_spring,0,*,0,*,144,1998-03-24,0,*,144,1/2 P,17.500,1997-10-13,1/2 K,45,1997-10-13,nil,0,*,1/2 Mg,15,1997-10-13,*,6.000,0.000,25.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.000,0.000,0.000,0.000,0.000,0.000,0.000,24.000,0.000,0.000,1.000,3.000,1,4.000,0.000,0.000,0.000,0.000,12.000,0.000,6.000,0.000,0.000,0.000,0.000,3.000,13.000,1.000,0.000,0.000,23.000,12.000,1997-10-15,1998-08-16,Hereward,2.890,2.750,*,4.844,0.140,6
1998,19,8,19\8,VA,(C) ,winter wheat,4.000,winter wheat,nil,0,*,(C) ,0.000,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,*,0.000,0.000,25.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.000,0.000,24.000,20.000,0.000,19.000,0.000,23.000,0.000,0.000,1.000,1.000,1,5.000,0.000,0.000,0.000,0.000,0.000,0.000,19.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.000,18.000,1997-10-15,1998-08-16,Hereward,1.970,1.250,*,36.548,0.720,*
1999,21,8,21\8,VA,FYM N2,winter wheat,5.000,winter wheat,FYM,35,1998-09-25,*,*,*,N2,mid_spring,0,*,0,*,96,1999-04-01,0,*,96,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,*,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0,2.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,2.000,0.000,1998-10-30,1999-08-04,Hereward,5.460,5.240,*,4.029,0.220,45
1999,22,8,22\8,VA,FYM,winter wheat,5.000,winter wheat,FYM,35,1998-09-25,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,*,0.000,0.000,25.000,0.000,14.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,23.000,0.000,0.000,0.000,0.000,0,20.000,0.000,0.000,0.000,0.000,2.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,22.000,0.000,1998-10-30,1999-08-04,Hereward,2.610,2.430,*,6.897,0.180,46
1999,3,8,3\8,VA,Nil,winter wheat,5.000,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,*,0.000,0.000,25.000,0.000,21.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,1.000,0.000,15.000,7.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,9.000,0.000,24.000,20.000,0.000,19.000,0.000,24.000,1.000,0.000,0.000,6.000,0,13.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,0.000,7.000,1.000,0.000,0.000,0.000,0.000,20.000,2.000,1998-10-30,1999-08-04,Hereward,0.910,0.870,*,4.396,0.040,*
1999,5,8,5\8,VA,PKMg,winter wheat,5.000,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,P,35.000,1998-09-22,K,90,1998-09-23,nil,0,*,Mg,0,*,*,0.000,0.000,25.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,0.000,0.000,23.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,0.000,25.000,0.000,0.000,7.000,0.000,25.000,0.000,0.000,3.000,3.000,0,12.000,0.000,0.000,0.000,0.000,0.000,0.000,19.000,0.000,0.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,24.000,0.000,1998-10-30,1999-08-04,Hereward,1.550,1.370,*,11.613,0.180,38
1999,6,8,6\8,VA,N1PKMg,winter wheat,5.000,winter wheat,nil,0,*,*,*,*,N1,mid_spring,0,*,0,*,48,1999-04-01,0,*,48,P,35.000,1998-09-22,K,90,1998-09-23,nil,0,*,Mg,0,*,*,0.000,0.000,25.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.000,0.000,0.000,12.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,15.000,0.000,0.000,8.000,0.000,16.000,0.000,0.000,11.000,11.000,0,8.000,0.000,0.000,0.000,0.000,0.000,0.000,17.000,0.000,0.000,0.000,0.000,11.000,0.000,7.000,0.000,0.000,25.000,0.000,1998-10-30,1999-08-04,Hereward,1.130,0.940,*,16.814,0.190,38
1999,7,8,7\8,VA,N2PKMg,winter wheat,5.000,winter wheat,nil,0,*,*,*,*,N2,mid_spring,0,*,0,*,96,1999-04-01,0,*,96,P,35.000,1998-09-22,K,90,1998-09-23,nil,0,*,Mg,0,*,*,0.000,0.000,25.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,23.000,0.000,0.000,6.000,8.000,0,17.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,0.000,0.000,0.000,0.000,9.000,0.000,11.000,0.000,0.000,25.000,0.000,1998-10-30,1999-08-04,Hereward,1.770,1.570,*,11.299,0.200,38
1999,8,8,8\8,VA,N3PKMg,winter wheat,5.000,winter wheat,nil,0,*,*,*,*,N3,mid_spring,0,*,0,*,144,1999-04-01,0,*,144,P,35.000,1998-09-22,K,90,1998-09-23,nil,0,*,Mg,0,*,*,0.000,0.000,25.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,1.000,0.000,23.000,3.000,0.000,10.000,1.000,0,16.000,0.000,0.000,0.000,0.000,4.000,0.000,23.000,0.000,0.000,0.000,0.000,1.000,0.000,3.000,0.000,0.000,23.000,0.000,1998-10-30,1999-08-04,Hereward,1.420,1.260,*,11.268,0.160,38
