harvest_year,strip,section,plot,section_1968onwards,fertilizer_code,cropping,fym_factor_level,fym_applied,fym_date,rape_cake_factor_level,rapecake_n_applied,rape_cake_date,n_factor_level,n_timing,autumn_n_kg,autumn_n_date,spring1_n_kg,spring1_n_date,spring2_n_kg,spring2_n_date,total_fertilizer_n_amount,p_factor_level,p_amount,p_date,k_factor_level,k_amount,k_date,na_factor_level,na_amount,na_date,mg_factor_level,mg_amount,mg_date,sow_date,harvest_date,cultivar,area,grain,straw,note
1927,5,II,5\II,"2,3",PKNaMg,fallow,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1927,6,II,6\II,"2,3",N1PKNaMg,fallow,nil,0,*,nil,0,*,N1,autumn_&_spring,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1927,7,II,7\II,"2,3",N2PKNaMg,fallow,nil,0,*,nil,0,*,N2,autumn_&_spring,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1927,8,II,8\II,"2,3",N3PKNaMg,fallow,nil,0,*,nil,0,*,N3,autumn_&_spring,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1927,9,II,9\II,"2,3",N1*PKNaMg,fallow,nil,0,*,nil,0,*,N1*,spring,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1927,10,II,10\II,"2,3",N2,fallow,nil,0,*,nil,0,*,N2,autumn_&_spring,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,*,*,fallow,*,*,*,*
1927,11,II,11\II,"2,3",N2P,fallow,nil,0,*,nil,0,*,N2,autumn_&_spring,0,*,0,*,0,*,0,P,0,*,nil,0,*,nil,0,*,nil,0,*,*,*,fallow,*,*,*,*
1927,12,II,12\II,"2,3",N2PNa*,fallow,nil,0,*,nil,0,*,N2,autumn_&_spring,0,*,0,*,0,*,0,P,0,*,nil,0,*,Na*,0,*,nil,0,*,*,*,fallow,*,*,*,*
1927,13,II,13\II,"2,3",N2PK,fallow,nil,0,*,nil,0,*,N2,autumn_&_spring,0,*,0,*,0,*,0,P,0,*,K,0,*,nil,0,*,nil,0,*,*,*,fallow,*,*,*,*
1927,14,II,14\II,"2,3",N2PMg*,fallow,nil,0,*,nil,0,*,N2,autumn_&_spring,0,*,0,*,0,*,0,P,0,*,nil,0,*,nil,0,*,Mg*,0,*,*,*,fallow,*,*,*,*
1927,15,II,15\II,"2,3",N2PKNaMg,fallow,nil,0,*,nil,0,*,N2,autumn,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1927,16,II,16\II,"2,3",N2*PKNaMg,fallow,nil,0,*,nil,0,*,N2*,spring,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1927,17,II,17\II,"2,3",PKNaMg,fallow,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1927,18,II,18\II,"2,3",N2,fallow,nil,0,*,nil,0,*,N2,autumn_&_spring,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,*,*,fallow,*,*,*,*
1927,19,II,19\II,"2,3",C,fallow,nil,0,*,C,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,*,*,fallow,*,*,*,*
1927,20,II,20\II,"2,3",N2KNaMg,fallow,nil,0,*,nil,0,*,N2,autumn_&_spring,0,*,0,*,0,*,0,nil,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,3
1927,21,III,21\III,"4,5",FYM,fallow,FYM,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,*,*,fallow,*,*,*,1
1927,22,III,22\III,"4,5",FYM,fallow,FYM,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,*,*,fallow,*,*,*,2
1927,3,III,3\III,"4,5",Nil,fallow,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,*,*,fallow,*,*,*,*
1927,5,III,5\III,"4,5",PKNaMg,fallow,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1927,6,III,6\III,"4,5",N1PKNaMg,fallow,nil,0,*,nil,0,*,N1,autumn_&_spring,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1927,7,III,7\III,"4,5",N2PKNaMg,fallow,nil,0,*,nil,0,*,N2,autumn_&_spring,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1927,8,III,8\III,"4,5",N3PKNaMg,fallow,nil,0,*,nil,0,*,N3,autumn_&_spring,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1927,9,III,9\III,"4,5",N1*PKNaMg,fallow,nil,0,*,nil,0,*,N1*,spring,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1927,10,III,10\III,"4,5",N2,fallow,nil,0,*,nil,0,*,N2,autumn_&_spring,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,*,*,fallow,*,*,*,*
1927,11,III,11\III,"4,5",N2P,fallow,nil,0,*,nil,0,*,N2,autumn_&_spring,0,*,0,*,0,*,0,P,0,*,nil,0,*,nil,0,*,nil,0,*,*,*,fallow,*,*,*,*
1927,12,III,12\III,"4,5",N2PNa*,fallow,nil,0,*,nil,0,*,N2,autumn_&_spring,0,*,0,*,0,*,0,P,0,*,nil,0,*,Na*,0,*,nil,0,*,*,*,fallow,*,*,*,*
1927,13,III,13\III,"4,5",N2PK,fallow,nil,0,*,nil,0,*,N2,autumn_&_spring,0,*,0,*,0,*,0,P,0,*,K,0,*,nil,0,*,nil,0,*,*,*,fallow,*,*,*,*
1927,14,III,14\III,"4,5",N2PMg*,fallow,nil,0,*,nil,0,*,N2,autumn_&_spring,0,*,0,*,0,*,0,P,0,*,nil,0,*,nil,0,*,Mg*,0,*,*,*,fallow,*,*,*,*
1927,15,III,15\III,"4,5",N2PKNaMg,fallow,nil,0,*,nil,0,*,N2,autumn,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1927,16,III,16\III,"4,5",N2*PKNaMg,fallow,nil,0,*,nil,0,*,N2*,spring,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1927,17,III,17\III,"4,5",PKNaMg,fallow,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1927,18,III,18\III,"4,5",N2,fallow,nil,0,*,nil,0,*,N2,autumn_&_spring,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,*,*,fallow,*,*,*,*
1927,19,III,19\III,"4,5",C,fallow,nil,0,*,C,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,*,*,fallow,*,*,*,*
1927,21,IV,21\IV,"6,7",FYM,wheat,FYM,35,1926-09-29,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1926-10-08,1927-08-26,Red Standard,0.024,1.550,2.900,1
1927,22,IV,22\IV,"6,7",FYM,wheat,FYM,35,1926-09-29,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1926-10-08,1927-08-26,Red Standard,0.024,1.850,3.630,2
1927,3,IV,3\IV,"6,7",Nil,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1926-10-08,1927-08-26,Red Standard,0.040,0.460,0.830,*
1927,5,IV,5\IV,"6,7",PKNaMg,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,35,1926-10-06,K,90,1926-10-06,Na,16,1926-10-06,Mg,11,1926-10-06,1926-10-08,1927-08-26,Red Standard,0.040,0.450,0.800,*
1927,6,IV,6\IV,"6,7",N1PKNaMg,wheat,nil,0,*,nil,0,*,N1,autumn_&_spring,24,1926-10-06,24,1927-03-21,0,*,48,P,35,1926-10-06,K,90,1926-10-06,Na,16,1926-10-06,Mg,11,1926-10-06,1926-10-08,1927-08-26,Red Standard,0.040,0.850,1.640,*
1927,7,IV,7\IV,"6,7",N2PKNaMg,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1926-10-06,72,1927-03-21,0,*,96,P,35,1926-10-06,K,90,1926-10-06,Na,16,1926-10-06,Mg,11,1926-10-06,1926-10-08,1927-08-26,Red Standard,0.040,1.610,3.530,*
1927,8,IV,8\IV,"6,7",N3PKNaMg,wheat,nil,0,*,nil,0,*,N3,autumn_&_spring,24,1926-10-06,120,1927-03-21,0,*,144,P,35,1926-10-06,K,90,1926-10-06,Na,16,1926-10-06,Mg,11,1926-10-06,1926-10-08,1927-08-26,Red Standard,0.040,1.940,4.360,*
1927,9,IV,9\IV,"6,7",N1*PKNaMg,wheat,nil,0,*,nil,0,*,N1*,spring,0,*,48,1927-03-21,0,*,48,P,35,1926-10-06,K,90,1926-10-06,Na,16,1926-10-06,Mg,11,1926-10-06,1926-10-08,1927-08-26,Red Standard,0.040,1.180,2.440,*
1927,10,IV,10\IV,"6,7",N2,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1926-10-06,72,1927-03-21,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1926-10-08,1927-08-26,Red Standard,0.040,0.970,2.060,*
1927,11,IV,11\IV,"6,7",N2P,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1926-10-06,72,1927-03-21,0,*,96,P,35,1926-10-06,nil,0,*,nil,0,*,nil,0,*,1926-10-08,1927-08-26,Red Standard,0.040,0.670,2.270,*
1927,12,IV,12\IV,"6,7",N2PNa*,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1926-10-06,72,1927-03-21,0,*,96,P,35,1926-10-06,nil,0,*,Na*,57,1926-10-06,nil,0,*,1926-10-08,1927-08-26,Red Standard,0.040,1.030,2.770,*
1927,13,IV,13\IV,"6,7",N2PK,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1926-10-06,72,1927-03-21,0,*,96,P,35,1926-10-06,K,90,1926-10-06,nil,0,*,nil,0,*,1926-10-08,1927-08-26,Red Standard,0.040,1.250,3.070,*
1927,14,IV,14\IV,"6,7",N2PMg*,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1926-10-06,72,1927-03-21,0,*,96,P,35,1926-10-06,nil,0,*,nil,0,*,Mg*,31,1926-10-06,1926-10-08,1927-08-26,Red Standard,0.040,1.210,2.680,*
1927,15,IV,15\IV,"6,7",N2PKNaMg,wheat,nil,0,*,nil,0,*,N2,autumn,96,1926-10-06,0,*,0,*,96,P,35,1926-10-06,K,90,1926-10-06,Na,16,1926-10-06,Mg,11,1926-10-06,1926-10-08,1927-08-26,Red Standard,0.040,0.810,1.830,*
1927,16,IV,16\IV,"6,7",N2*PKNaMg,wheat,nil,0,*,nil,0,*,N2*,spring,0,*,48,1927-03-21,48,*,96,P,35,1926-10-06,K,90,1926-10-06,Na,16,1926-10-06,Mg,11,1926-10-06,1926-10-08,1927-08-26,Red Standard,0.040,1.120,2.880,*
1927,17,IV,17\IV,"6,7",PKNaMg,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,35,1926-10-06,K,90,1926-10-06,Na,16,1926-10-06,Mg,11,1926-10-06,1926-10-08,1927-08-26,Red Standard,0.040,0.440,1.160,*
1927,18,IV,18\IV,"6,7",N2,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1926-10-06,72,1927-03-21,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1926-10-08,1927-08-26,Red Standard,0.040,1.270,2.900,*
1927,19,IV,19\IV,"6,7",C,wheat,nil,0,*,C,96,1926-10-06,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1926-10-08,1927-08-26,Red Standard,0.029,0.760,3.220,*
1927,21,V,21\V,"8,9",FYM,wheat,FYM,35,1926-09-29,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1926-10-08,1927-08-26,Red Standard,0.024,1.280,3.110,1
1927,22,V,22\V,"8,9",FYM,wheat,FYM,35,1926-09-29,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1926-10-08,1927-08-26,Red Standard,0.024,1.640,4.050,2
1927,3,V,3\V,"8,9",Nil,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1926-10-08,1927-08-26,Red Standard,0.040,0.540,0.890,*
1927,5,V,5\V,"8,9",PKNaMg,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,35,1926-10-06,K,90,1926-10-06,Na,16,1926-10-06,Mg,11,1926-10-06,1926-10-08,1927-08-26,Red Standard,0.040,0.470,0.860,*
1927,6,V,6\V,"8,9",N1PKNaMg,wheat,nil,0,*,nil,0,*,N1,autumn_&_spring,24,1926-10-06,24,1927-03-21,0,*,48,P,35,1926-10-06,K,90,1926-10-06,Na,16,1926-10-06,Mg,11,1926-10-06,1926-10-08,1927-08-26,Red Standard,0.040,0.910,1.850,*
1927,7,V,7\V,"8,9",N2PKNaMg,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1926-10-06,72,1927-03-21,0,*,96,P,35,1926-10-06,K,90,1926-10-06,Na,16,1926-10-06,Mg,11,1926-10-06,1926-10-08,1927-08-26,Red Standard,0.040,1.510,4.070,*
1927,8,V,8\V,"8,9",N3PKNaMg,wheat,nil,0,*,nil,0,*,N3,autumn_&_spring,24,1926-10-06,120,1927-03-21,0,*,144,P,35,1926-10-06,K,90,1926-10-06,Na,16,1926-10-06,Mg,11,1926-10-06,1926-10-08,1927-08-26,Red Standard,0.040,1.660,4.510,*
1927,9,V,9\V,"8,9",N1*PKNaMg,wheat,nil,0,*,nil,0,*,N1*,spring,0,*,48,1927-03-21,0,*,48,P,35,1926-10-06,K,90,1926-10-06,Na,16,1926-10-06,Mg,11,1926-10-06,1926-10-08,1927-08-26,Red Standard,0.040,1.240,2.750,*
1927,10,V,10\V,"8,9",N2,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1926-10-06,72,1927-03-21,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1926-10-08,1927-08-26,Red Standard,0.040,0.890,2.080,*
1927,11,V,11\V,"8,9",N2P,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1926-10-06,72,1927-03-21,0,*,96,P,35,1926-10-06,nil,0,*,nil,0,*,nil,0,*,1926-10-08,1927-08-26,Red Standard,0.040,0.730,2.430,*
1927,12,V,12\V,"8,9",N2PNa*,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1926-10-06,72,1927-03-21,0,*,96,P,35,1926-10-06,nil,0,*,Na*,57,1926-10-06,nil,0,*,1926-10-08,1927-08-26,Red Standard,0.040,1.040,2.880,*
1927,13,V,13\V,"8,9",N2PK,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1926-10-06,72,1927-03-21,0,*,96,P,35,1926-10-06,K,90,1926-10-06,nil,0,*,nil,0,*,1926-10-08,1927-08-26,Red Standard,0.040,1.300,3.250,*
1927,14,V,14\V,"8,9",N2PMg*,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1926-10-06,72,1927-03-21,0,*,96,P,35,1926-10-06,nil,0,*,nil,0,*,Mg*,31,1926-10-06,1926-10-08,1927-08-26,Red Standard,0.040,1.120,3.040,*
1927,15,V,15\V,"8,9",N2PKNaMg,wheat,nil,0,*,nil,0,*,N2,autumn,96,1926-10-06,0,*,0,*,96,P,35,1926-10-06,K,90,1926-10-06,Na,16,1926-10-06,Mg,11,1926-10-06,1926-10-08,1927-08-26,Red Standard,0.040,0.810,1.720,*
1927,16,V,16\V,"8,9",N2*PKNaMg,wheat,nil,0,*,nil,0,*,N2*,spring,0,*,48,1927-03-21,48,*,96,P,35,1926-10-06,K,90,1926-10-06,Na,16,1926-10-06,Mg,11,1926-10-06,1926-10-08,1927-08-26,Red Standard,0.040,1.500,3.700,*
1927,17,V,17\V,"8,9",PKNaMg,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,35,1926-10-06,K,90,1926-10-06,Na,16,1926-10-06,Mg,11,1926-10-06,1926-10-08,1927-08-26,Red Standard,0.040,0.550,1.180,*
1927,18,V,18\V,"8,9",N2,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1926-10-06,72,1927-03-21,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1926-10-08,1927-08-26,Red Standard,0.040,1.190,3.630,*
1927,19,V,19\V,"8,9",C,wheat,nil,0,*,C,96,1926-10-06,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1926-10-08,1927-08-26,Red Standard,0.029,0.980,3.410,*
1928,21,I,21\I,"0,1",FYM,wheat,FYM,35,1927-10-17,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1927-10-18,1928-08-06,Red Standard,0.024,2.450,6.160,1
1928,22,I,22\I,"0,1",FYM,wheat,FYM,35,1927-10-17,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1927-10-18,1928-08-06,Red Standard,0.024,3.750,8.300,2
1928,3,I,3\I,"0,1",Nil,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1927-10-18,1928-08-06,Red Standard,0.040,2.220,3.920,*
1928,5,I,5\I,"0,1",PKNaMg,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,35,1927-10-17,K,90,1927-10-17,Na,16,1927-10-17,Mg,11,1927-10-17,1927-10-18,1928-08-06,Red Standard,0.040,2.840,4.930,*
1928,6,I,6\I,"0,1",N1PKNaMg,wheat,nil,0,*,nil,0,*,N1,autumn_&_spring,24,1927-10-17,24,1928-04-21,0,*,48,P,35,1927-10-17,K,90,1927-10-17,Na,16,1927-10-17,Mg,11,1927-10-17,1927-10-18,1928-08-06,Red Standard,0.040,3.870,7.030,*
1928,7,I,7\I,"0,1",N2PKNaMg,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1927-10-17,72,1928-04-21,0,*,96,P,35,1927-10-17,K,90,1927-10-17,Na,16,1927-10-17,Mg,11,1927-10-17,1927-10-18,1928-08-06,Red Standard,0.040,*,*,4
1928,8,I,8\I,"0,1",N3PKNaMg,wheat,nil,0,*,nil,0,*,N3,autumn_&_spring,24,1927-10-17,120,1928-04-21,0,*,144,P,35,1927-10-17,K,90,1927-10-17,Na,16,1927-10-17,Mg,11,1927-10-17,1927-10-18,1928-08-06,Red Standard,0.040,4.060,7.540,*
1928,9,I,9\I,"0,1",N1*PKNaMg,wheat,nil,0,*,nil,0,*,N1*,spring,0,*,48,1928-04-21,0,*,48,P,35,1927-10-17,K,90,1927-10-17,Na,16,1927-10-17,Mg,11,1927-10-17,1927-10-18,1928-08-06,Red Standard,0.040,3.700,6.230,*
1928,10,I,10\I,"0,1",N2,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1927-10-17,72,1928-04-21,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1927-10-18,1928-08-06,Red Standard,0.040,3.410,5.660,*
1928,11,I,11\I,"0,1",N2P,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1927-10-17,72,1928-04-21,0,*,96,P,35,1927-10-17,nil,0,*,nil,0,*,nil,0,*,1927-10-18,1928-08-06,Red Standard,0.040,4.120,8.310,*
1928,12,I,12\I,"0,1",N2PNa*,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1927-10-17,72,1928-04-21,0,*,96,P,35,1927-10-17,nil,0,*,Na*,57,1927-10-17,nil,0,*,1927-10-18,1928-08-06,Red Standard,0.040,4.370,7.520,*
1928,13,I,13\I,"0,1",N2PK,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1927-10-17,72,1928-04-21,0,*,96,P,35,1927-10-17,K,90,1927-10-17,nil,0,*,nil,0,*,1927-10-18,1928-08-06,Red Standard,0.040,4.070,7.210,*
1928,14,I,14\I,"0,1",N2PMg*,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1927-10-17,72,1928-04-21,0,*,96,P,35,1927-10-17,nil,0,*,nil,0,*,Mg*,31,1927-10-17,1927-10-18,1928-08-06,Red Standard,0.040,4.220,7.240,*
1928,15,I,15\I,"0,1",N2PKNaMg,wheat,nil,0,*,nil,0,*,N2,autumn,96,1927-10-17,0,*,0,*,96,P,35,1927-10-17,K,90,1927-10-17,Na,16,1927-10-17,Mg,11,1927-10-17,1927-10-18,1928-08-06,Red Standard,0.040,3.800,7.480,*
1928,16,I,16\I,"0,1",N2*PKNaMg,wheat,nil,0,*,nil,0,*,N2*,spring,0,*,48,1928-04-21,48,1928-05-24,96,P,35,1927-10-17,K,90,1927-10-17,Na,16,1927-10-17,Mg,11,1927-10-17,1927-10-18,1928-08-06,Red Standard,0.040,4.150,7.420,*
1928,17,I,17\I,"0,1",N2,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1927-10-17,72,1928-04-21,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1927-10-18,1928-08-06,Red Standard,0.040,3.920,6.960,*
1928,18,I,18\I,"0,1",PKNaMg,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,35,1927-10-17,K,90,1927-10-17,Na,16,1927-10-17,Mg,11,1927-10-17,1927-10-18,1928-08-06,Red Standard,0.040,2.840,4.900,*
1928,19,I,19\I,"0,1",C,wheat,nil,0,*,C,96,1927-10-17,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1927-10-18,1928-08-06,Red Standard,0.040,3.760,6.870,*
1928,20,I,20\I,"0,1",N2KNaMg,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1927-10-17,72,1928-04-21,0,*,96,nil,0,*,K,90,1927-10-17,Na,16,1927-10-17,Mg,11,1927-10-17,1927-10-18,1928-08-06,Red Standard,0.068,2.910,5.540,3
1928,21,II,21\II,"2,3",FYM,wheat,FYM,35,1927-10-17,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1927-10-18,1928-08-06,Red Standard,0.024,3.570,6.720,1
1928,22,II,22\II,"2,3",FYM,wheat,FYM,35,1927-10-17,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1927-10-18,1928-08-06,Red Standard,0.024,3.550,7.110,2
1928,3,II,3\II,"2,3",Nil,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1927-10-18,1928-08-06,Red Standard,0.040,1.910,3.070,*
1928,5,II,5\II,"2,3",PKNaMg,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,35,1927-10-17,K,90,1927-10-17,Na,16,1927-10-17,Mg,11,1927-10-17,1927-10-18,1928-08-06,Red Standard,0.040,2.390,3.790,*
1928,6,II,6\II,"2,3",N1PKNaMg,wheat,nil,0,*,nil,0,*,N1,autumn_&_spring,24,1927-10-17,24,1928-04-21,0,*,48,P,35,1927-10-17,K,90,1927-10-17,Na,16,1927-10-17,Mg,11,1927-10-17,1927-10-18,1928-08-06,Red Standard,0.040,3.160,5.180,*
1928,7,II,7\II,"2,3",N2PKNaMg,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1927-10-17,72,1928-04-21,0,*,96,P,35,1927-10-17,K,90,1927-10-17,Na,16,1927-10-17,Mg,11,1927-10-17,1927-10-18,1928-08-06,Red Standard,0.040,4.620,7.260,*
1928,8,II,8\II,"2,3",N3PKNaMg,wheat,nil,0,*,nil,0,*,N3,autumn_&_spring,24,1927-10-17,120,1928-04-21,0,*,144,P,35,1927-10-17,K,90,1927-10-17,Na,16,1927-10-17,Mg,11,1927-10-17,1927-10-18,1928-08-06,Red Standard,0.040,4.600,8.030,*
1928,9,II,9\II,"2,3",N1*PKNaMg,wheat,nil,0,*,nil,0,*,N1*,spring,0,*,48,1928-04-21,0,*,48,P,35,1927-10-17,K,90,1927-10-17,Na,16,1927-10-17,Mg,11,1927-10-17,1927-10-18,1928-08-06,Red Standard,0.040,4.080,6.410,*
1928,10,II,10\II,"2,3",N2,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1927-10-17,72,1928-04-21,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1927-10-18,1928-08-06,Red Standard,0.040,3.180,5.100,*
1928,11,II,11\II,"2,3",N2P,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1927-10-17,72,1928-04-21,0,*,96,P,35,1927-10-17,nil,0,*,nil,0,*,nil,0,*,1927-10-18,1928-08-06,Red Standard,0.040,3.910,6.170,*
1928,12,II,12\II,"2,3",N2PNa*,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1927-10-17,72,1928-04-21,0,*,96,P,35,1927-10-17,nil,0,*,Na*,57,1927-10-17,nil,0,*,1927-10-18,1928-08-06,Red Standard,0.040,4.130,6.410,*
1928,13,II,13\II,"2,3",N2PK,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1927-10-17,72,1928-04-21,0,*,96,P,35,1927-10-17,K,90,1927-10-17,nil,0,*,nil,0,*,1927-10-18,1928-08-06,Red Standard,0.040,4.180,6.890,*
1928,14,II,14\II,"2,3",N2PMg*,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1927-10-17,72,1928-04-21,0,*,96,P,35,1927-10-17,nil,0,*,nil,0,*,Mg*,31,1927-10-17,1927-10-18,1928-08-06,Red Standard,0.040,4.210,6.480,*
1928,15,II,15\II,"2,3",N2PKNaMg,wheat,nil,0,*,nil,0,*,N2,autumn,96,1927-10-17,0,*,0,*,96,P,35,1927-10-17,K,90,1927-10-17,Na,16,1927-10-17,Mg,11,1927-10-17,1927-10-18,1928-08-06,Red Standard,0.040,3.870,6.720,*
1928,16,II,16\II,"2,3",N2*PKNaMg,wheat,nil,0,*,nil,0,*,N2*,spring,0,*,48,1928-04-21,48,1928-05-24,96,P,35,1927-10-17,K,90,1927-10-17,Na,16,1927-10-17,Mg,11,1927-10-17,1927-10-18,1928-08-06,Red Standard,0.040,4.180,6.570,*
